id,speech_id,person_id,surname
2993,2926494,25821,lankford
2994,2926495,28513,mccabe
2995,2926496,25821,lankford
2996,2926497,28513,mccabe
2997,2926498,25821,lankford
2998,2926499,28513,mccabe
2999,2926500,25821,lankford
3000,2926501,28513,mccabe
3001,2926502,25821,lankford
3002,2926503,26005,rusco
3003,2926504,25821,lankford
3004,2926505,28513,mccabe
3005,2926506,25821,lankford
3006,2926507,28513,mccabe
3007,2926508,25821,lankford
3008,2926509,26005,rusco
3009,2926510,25821,lankford
3010,2926511,26005,rusco
3011,2926512,25821,lankford
3012,2926513,28513,mccabe
3013,2926514,25821,lankford
3014,2926515,30657,heitkamp
3015,2926516,25821,lankford
3016,2926517,30657,heitkamp
3017,2926518,25821,lankford
3018,2926519,30657,heitkamp
3019,2926520,25821,lankford
3020,2926521,26005,rusco
3021,2926522,25821,lankford
3022,2926523,26005,rusco
3023,2926524,25821,lankford
3024,2926525,28513,mccabe
3025,2926526,25821,lankford
3026,2926527,28513,mccabe
3027,2926528,25821,lankford
3028,2926529,28513,mccabe
3029,2926530,25821,lankford
3030,2926531,28513,mccabe
3031,2926532,25821,lankford
3032,2926533,28513,mccabe
3033,2926534,25821,lankford
3034,2926535,28513,mccabe
3035,2926536,25821,lankford
3036,2926537,28513,mccabe
3037,2926538,25821,lankford
3038,2926539,28513,mccabe
3039,2926540,25821,lankford
3040,2926541,30657,heitkamp
3041,2926542,28513,mccabe
3042,2926543,25821,lankford
3043,2926544,30657,heitkamp
3044,2926545,25821,lankford
3045,2926546,28513,mccabe
3046,2926547,25821,lankford
3047,2926548,28513,mccabe
3048,2926549,25821,lankford
3049,2926550,28513,mccabe
3050,2926551,25821,lankford
3051,2926552,25821,lankford
3052,2926553,28513,mccabe
3053,2926554,25821,lankford
3054,2926555,28513,mccabe
3055,2926556,25821,lankford
3056,2926557,30657,heitkamp
3057,2926558,25821,lankford
3058,2926559,25821,lankford
3059,2926560,30657,heitkamp
3060,2926561,25821,lankford
3061,2926562,1482,dodaro
3062,2926563,25821,lankford
3063,2926564,1482,dodaro
3064,2926565,31357,horowitz
3065,2926566,34619,crumpacker
3066,2926567,25821,lankford
3067,2926568,1482,dodaro
3068,2926569,25821,lankford
3069,2926570,31357,horowitz
3070,2926571,25821,lankford
3071,2926572,34619,crumpacker
3072,2926573,25821,lankford
3073,2926574,18392,tester
3074,2926575,1482,dodaro
3075,2926576,18392,tester
3076,2926577,34619,crumpacker
3077,2926578,18392,tester
3078,2926579,1482,dodaro
3079,2926580,18392,tester
3080,2926581,1482,dodaro
3081,2926582,18392,tester
3082,2926583,1482,dodaro
3083,2926584,18392,tester
3084,2926585,1482,dodaro
3085,2926586,18392,tester
3086,2926587,1482,dodaro
3087,2926588,18392,tester
3088,2926589,1482,dodaro
3089,2926590,18392,tester
3090,2926591,31357,horowitz
3091,2926592,18392,tester
3092,2926593,1482,dodaro
3093,2926594,18392,tester
3094,2926595,31357,horowitz
3095,2926596,18392,tester
3096,2926597,31357,horowitz
3097,2926598,18392,tester
3098,2926599,1482,dodaro
3099,2926600,18392,tester
3100,2926601,1482,dodaro
3101,2926602,18392,tester
3102,2926603,1482,dodaro
3103,2926604,18392,tester
3104,2926605,31357,horowitz
3105,2926606,18392,tester
3106,2926607,31357,horowitz
3107,2926608,18392,tester
3108,2926609,1482,dodaro
3109,2926610,18392,tester
3110,2926611,1482,dodaro
3111,2926612,18392,tester
3112,2926613,1482,dodaro
3113,2926614,18392,tester
3114,2926615,1482,dodaro
3115,2926616,18392,tester
3116,2926617,1482,dodaro
3117,2926618,18392,tester
3118,2926619,1482,dodaro
3119,2926620,18392,tester
3120,2926621,25821,lankford
3121,2926622,1482,dodaro
3122,2926623,25821,lankford
3123,2926624,1482,dodaro
3124,2926625,25821,lankford
3125,2926626,34058,ernst
3126,2926627,1482,dodaro
3127,2926628,34058,ernst
3128,2926629,1482,dodaro
3129,2926630,34058,ernst
3130,2926631,1482,dodaro
3131,2926632,34058,ernst
3132,2926633,1482,dodaro
3133,2926634,34058,ernst
3134,2926635,25821,lankford
3135,2926636,30657,heitkamp
3136,2926637,1482,dodaro
3137,2926638,30657,heitkamp
3138,2926639,1482,dodaro
3139,2926640,30657,heitkamp
3140,2926641,1482,dodaro
3141,2926642,30657,heitkamp
3142,2926643,31357,horowitz
3143,2926644,30657,heitkamp
3144,2926645,31357,horowitz
3145,2926646,30657,heitkamp
3146,2926647,34619,crumpacker
3147,2926648,30657,heitkamp
3148,2926649,25821,lankford
3149,2926650,1482,dodaro
3150,2926651,25821,lankford
3151,2926652,1482,dodaro
3152,2926653,25821,lankford
3153,2926654,31357,horowitz
3154,2926655,30657,heitkamp
3155,2926656,34619,crumpacker
3156,2926657,30657,heitkamp
3157,2926658,34619,crumpacker
3158,2926659,30657,heitkamp
3159,2926660,1482,dodaro
3160,2926661,25821,lankford
3161,2926662,1482,dodaro
3162,2926663,25821,lankford
3163,2926664,34619,crumpacker
3164,2926665,25821,lankford
3165,2926666,34619,crumpacker
3166,2926667,25821,lankford
3167,2926668,34619,crumpacker
3168,2926669,25821,lankford
3169,2926670,34619,crumpacker
3170,2926671,25821,lankford
3171,2926672,34619,crumpacker
3172,2926673,25821,lankford
3173,2926674,34619,crumpacker
3174,2926675,25821,lankford
3175,2926676,34619,crumpacker
3176,2926677,25821,lankford
3177,2926678,31357,horowitz
3178,2926679,25821,lankford
3179,2926680,99,portman
3180,2926681,1482,dodaro
3181,2926682,99,portman
3182,2926683,1482,dodaro
3183,2926684,99,portman
3184,2926685,1482,dodaro
3185,2926686,99,portman
3186,2926687,34619,crumpacker
3187,2926688,99,portman
3188,2926689,34619,crumpacker
3189,2926690,99,portman
3190,2926691,31357,horowitz
3191,2926692,99,portman
3192,2926693,31357,horowitz
3193,2926694,99,portman
3194,2926695,31357,horowitz
3195,2926696,99,portman
3196,2926697,31357,horowitz
3197,2926698,99,portman
3198,2926699,1482,dodaro
3199,2926700,99,portman
3200,2926701,1482,dodaro
3201,2926702,99,portman
3202,2926703,1482,dodaro
3203,2926704,99,portman
3204,2926705,30657,heitkamp
3205,2926706,1482,dodaro
3206,2926707,30657,heitkamp
3207,2926708,1482,dodaro
3208,2926709,30657,heitkamp
3209,2926710,1482,dodaro
3210,2926711,25821,lankford
3211,2926712,1482,dodaro
3212,2926713,25821,lankford
3213,2926714,1482,dodaro
3214,2926715,99,portman
3215,2926716,1482,dodaro
3216,2926717,99,portman
3217,2926718,1482,dodaro
3218,2926719,99,portman
3219,2926720,1482,dodaro
3220,2926721,99,portman
3221,2926722,25821,lankford
3222,2926723,31357,horowitz
3223,2926724,25821,lankford
3224,2926725,31357,horowitz
3225,2926726,25821,lankford
3226,2926727,31357,horowitz
3227,2926728,25821,lankford
3228,2926729,31357,horowitz
3229,2926730,25821,lankford
3230,2926731,30657,heitkamp
3231,2926732,1482,dodaro
3232,2926733,30657,heitkamp
3233,2926734,31357,horowitz
3234,2926735,30657,heitkamp
3235,2926736,31357,horowitz
3236,2926737,1482,dodaro
3237,2926738,30657,heitkamp
3238,2926739,1482,dodaro
3239,2926740,30657,heitkamp
3240,2926741,1482,dodaro
3241,2926742,30657,heitkamp
3242,2926743,25821,lankford
3243,2926744,31357,horowitz
3244,2926745,25821,lankford
3245,2926746,31357,horowitz
3246,2926747,25821,lankford
3247,2926748,31357,horowitz
3248,2926749,30657,heitkamp
3249,2926750,1482,dodaro
3250,2926751,25821,lankford
3251,2926752,30657,heitkamp
3252,2926753,1482,dodaro
3253,2926754,25821,lankford
3254,2926755,25821,lankford
3255,2926756,30657,heitkamp
3256,2926757,25821,lankford
3257,2926758,34624,barab
3258,2926759,34625,shinkman
3259,2926760,25821,lankford
3260,2926761,34624,barab
3261,2926762,25821,lankford
3262,2926763,34625,shinkman
3263,2926764,25821,lankford
3264,2926765,20893,peters
3265,2926766,34625,shinkman
3266,2926767,20893,peters
3267,2926768,34625,shinkman
3268,2926769,20893,peters
3269,2926770,34625,shinkman
3270,2926771,20893,peters
3271,2926772,25821,lankford
3272,2926773,99,portman
3273,2926774,34625,shinkman
3274,2926775,99,portman
3275,2926776,34624,barab
3276,2926777,99,portman
3277,2926778,99,portman
3278,2926779,34624,barab
3279,2926780,99,portman
3280,2926781,25821,lankford
3281,2926782,34625,shinkman
3282,2926783,99,portman
3283,2926784,99,portman
3284,2926785,34058,ernst
3285,2926786,34625,shinkman
3286,2926787,34058,ernst
3287,2926788,34625,shinkman
3288,2926789,34058,ernst
3289,2926790,34625,shinkman
3290,2926791,34058,ernst
3291,2926792,34625,shinkman
3292,2926793,34058,ernst
3293,2926794,34625,shinkman
3294,2926795,34058,ernst
3295,2926796,34058,ernst
3296,2926797,34625,shinkman
3297,2926798,34058,ernst
3298,2926799,25821,lankford
3299,2926800,30657,heitkamp
3300,2926801,34624,barab
3301,2926802,30657,heitkamp
3302,2926803,34624,barab
3303,2926804,30657,heitkamp
3304,2926805,34624,barab
3305,2926806,30657,heitkamp
3306,2926807,34624,barab
3307,2926808,30657,heitkamp
3308,2926809,34624,barab
3309,2926810,30657,heitkamp
3310,2926811,34624,barab
3311,2926812,30657,heitkamp
3312,2926813,34625,shinkman
3313,2926814,30657,heitkamp
3314,2926815,34625,shinkman
3315,2926816,30657,heitkamp
3316,2926817,34624,barab
3317,2926818,30657,heitkamp
3318,2926819,34624,barab
3319,2926820,30657,heitkamp
3320,2926821,30657,heitkamp
3321,2926822,34624,barab
3322,2926823,30657,heitkamp
3323,2926824,34624,barab
3324,2926825,25821,lankford
3325,2926826,34625,shinkman
3326,2926827,25821,lankford
3327,2926828,34625,shinkman
3328,2926829,25821,lankford
3329,2926830,34625,shinkman
3330,2926831,25821,lankford
3331,2926832,34625,shinkman
3332,2926833,25821,lankford
3333,2926834,34625,shinkman
3334,2926835,25821,lankford
3335,2926836,34625,shinkman
3336,2926837,25821,lankford
3337,2926838,34624,barab
3338,2926839,25821,lankford
3339,2926840,34624,barab
3340,2926841,25821,lankford
3341,2926842,34625,shinkman
3342,2926843,25821,lankford
3343,2926844,34625,shinkman
3344,2926845,25821,lankford
3345,2926846,34625,shinkman
3346,2926847,34625,shinkman
3347,2926848,25821,lankford
3348,2926849,34625,shinkman
3349,2926850,34625,shinkman
3350,2926851,25821,lankford
3351,2926852,34624,barab
3352,2926853,25821,lankford
3353,2926854,34624,barab
3354,2926855,25821,lankford
3355,2926856,34624,barab
3356,2926857,34624,barab
3357,2926858,25821,lankford
3358,2926859,34624,barab
3359,2926860,25821,lankford
3360,2926861,25821,lankford
3361,2926862,34624,barab
3362,2926863,25821,lankford
3363,2926864,34624,barab
3364,2926865,30657,heitkamp
3365,2926866,34624,barab
3366,2926867,30657,heitkamp
3367,2926868,30657,heitkamp
3368,2926869,34624,barab
3369,2926870,34624,barab
3370,2926871,30657,heitkamp
3371,2926872,34624,barab
3372,2926873,30657,heitkamp
3373,2926874,25821,lankford
3374,2926875,34624,barab
3375,2926876,25821,lankford
3376,2926877,34624,barab
3377,2926878,34624,barab
3378,2926879,25821,lankford
3379,2926880,34624,barab
3380,2926881,25821,lankford
3381,2926882,34625,shinkman
3382,2926883,25821,lankford
3383,2926884,34625,shinkman
3384,2926885,25821,lankford
3385,2926886,34625,shinkman
3386,2926887,25821,lankford
3387,2926888,34625,shinkman
3388,2926889,25821,lankford
3389,2926890,34625,shinkman
3390,2926891,25821,lankford
3391,2926892,34625,shinkman
3392,2926893,25821,lankford
3393,2926894,34625,shinkman
3394,2926895,25821,lankford
3395,2926896,34625,shinkman
3396,2926897,25821,lankford
3397,2926898,34625,shinkman
3398,2926899,25821,lankford
3399,2926900,34625,shinkman
3400,2926901,25821,lankford
3401,2926902,34625,shinkman
3402,2926903,25821,lankford
